"id","country_id:id","name","code","postal_code"
"state_co_630","base.co","CANALETE / Córdoba","23090","235048"
"state_co_631","base.co","CERETÉ / Córdoba","23162","230558"
"state_co_632","base.co","CHIMÁ / Córdoba","23168","232017"
"state_co_633","base.co","CHINÚ / Córdoba","23182","232050"
"state_co_634","base.co","CIÉNAGA DE ORO / Córdoba","23189","232537"
"state_co_635","base.co","COTORRA / Córdoba","23300","230507"
"state_co_636","base.co","LA APARTADA / Córdoba","23350","233501"
"state_co_637","base.co","LORICA / Córdoba","23417","231048"
"state_co_638","base.co","LOS CÓRDOBAS / Córdoba","23419","235020"
"state_co_639","base.co","MOMIL / Córdoba","23464","232008"
"state_co_640","base.co","MONTELÍBANO / Córdoba","23466","234007"
"state_co_641","base.co","MOÑITOS / Córdoba","23500","231007"
"state_co_642","base.co","PLANETA RICA / Córdoba","23555","233049"
"state_co_643","base.co","PUEBLO NUEVO / Córdoba","23570","233001"
"state_co_644","base.co","PUERTO ESCONDIDO / Córdoba","23574","235008"
"state_co_645","base.co","PUERTO LIBERTADOR / Córdoba","23580","234030"
"state_co_646","base.co","PURÍSIMA / Córdoba","23586","231540"
"state_co_647","base.co","SAHAGÚN / Córdoba","23660","232557"
"state_co_648","base.co","SAN ANDRÉS SOTAVENTO / Córdoba","23670","232039"
"state_co_649","base.co","SAN ANTERO / Córdoba","23672","231520"
"state_co_650","base.co","SAN BERNARDO DEL VIENTO / Córdoba","23675","231507"
"state_co_651","base.co","SAN CARLOS / Córdoba","23678","232508"
"state_co_652","base.co","SAN PELAYO / Córdoba","23686","230520"
"state_co_653","base.co","TIERRALTA / Córdoba","23807","234517"
"state_co_654","base.co","VALENCIA / Córdoba","23855","234538"
"state_co_655","base.co","AGUA DE DIOS / Cundinamarca","25001","252850"
"state_co_656","base.co","ALBÁN / Cundinamarca","25019","253201"
"state_co_657","base.co","ANAPOIMA / Cundinamarca","25035","252640"
"state_co_658","base.co","ANOLAIMA / Cundinamarca","25040","253047"
"state_co_659","base.co","ARBELÁEZ / Cundinamarca","25053","252008"
"state_co_660","base.co","BELTRÁN / Cundinamarca","25086","253260"
"state_co_661","base.co","BITUIMA / Cundinamarca","25095","253227"
"state_co_662","base.co","BOJACÁ / Cundinamarca","25099","253007"
"state_co_663","base.co","CABRERA / Cundinamarca","25120","252040"
"state_co_664","base.co","CACHIPAY / Cundinamarca","25123","253020"
"state_co_665","base.co","CAJICÁ / Cundinamarca","25126","250247"
"state_co_666","base.co","CAPARRAPÍ / Cundinamarca","25148","253460"
"state_co_667","base.co","CAQUEZA / Cundinamarca","25151","251820"
"state_co_668","base.co","CARMEN DE CARUPA / Cundinamarca","25154","250428"
"state_co_669","base.co","CHAGUANÍ / Cundinamarca","25168","253240"
"state_co_670","base.co","CHÍA / Cundinamarca","25175","250002"
"state_co_671","base.co","CHIPAQUE / Cundinamarca","25178","251808"
"state_co_672","base.co","CHOACHÍ / Cundinamarca","25181","251628"
"state_co_673","base.co","CHOCONTÁ / Cundinamarca","25183","250801"
"state_co_674","base.co","COGUA / Cundinamarca","25200","250407"
"state_co_675","base.co","COTA / Cundinamarca","25214","250010"
"state_co_676","base.co","CUCUNUBÁ / Cundinamarca","25224","250450"
"state_co_677","base.co","EL COLEGIO / Cundinamarca","25245","252638"
"state_co_678","base.co","EL PEÑÓN / Cundinamarca","25258","254020"
"state_co_679","base.co","EL ROSAL / Cundinamarca","25260","250217"
"state_co_680","base.co","FACATATIVÁ / Cundinamarca","25269","253052"
"state_co_681","base.co","FOMEQUE / Cundinamarca","25279","251648"
"state_co_682","base.co","FOSCA / Cundinamarca","25281","251830"
"state_co_683","base.co","FUNZA / Cundinamarca","25286","250020"
"state_co_684","base.co","FÚQUENE / Cundinamarca","25288","250620"
"state_co_685","base.co","FUSAGASUGÁ / Cundinamarca","25290","252212"
"state_co_686","base.co","GACHALA / Cundinamarca","25293","251257"
"state_co_687","base.co","GACHANCIPÁ / Cundinamarca","25295","251020"
"state_co_688","base.co","GACHETÁ / Cundinamarca","25297","251230"
"state_co_689","base.co","GAMA / Cundinamarca","25299","251240"
"state_co_690","base.co","GIRARDOT / Cundinamarca","25307","252431"
"state_co_691","base.co","GRANADA / Cundinamarca","25312","252257"
"state_co_692","base.co","GUACHETÁ / Cundinamarca","25317","250617"
"state_co_693","base.co","GUADUAS / Cundinamarca","25320","253440"
"state_co_694","base.co","GUASCA / Cundinamarca","25322","251217"
"state_co_695","base.co","GUATAQUÍ / Cundinamarca","25324","252820"
"state_co_696","base.co","GUATAVITA / Cundinamarca","25326","251067"
"state_co_697","base.co","GUAYABAL DE SIQUIMA / Cundinamarca","25328","253217"
"state_co_698","base.co","GUAYABETAL / Cundinamarca","25335","251850"
"state_co_699","base.co","GUTIÉRREZ / Cundinamarca","25339","251860"
"state_co_700","base.co","JERUSALÉN / Cundinamarca","25368","252810"
"state_co_701","base.co","JUNÍN / Cundinamarca","25372","251227"
"state_co_702","base.co","LA CALERA / Cundinamarca","25377","251208"
"state_co_703","base.co","LA MESA / Cundinamarca","25386","252607"
"state_co_704","base.co","LA PALMA / Cundinamarca","25394","253807"
"state_co_705","base.co","LA PEÑA / Cundinamarca","25398","253647"
"state_co_706","base.co","LA VEGA / Cundinamarca","25402","253610"
"state_co_707","base.co","LENGUAZAQUE / Cundinamarca","25407","250601"
"state_co_708","base.co","MACHETA / Cundinamarca","25426","250847"
"state_co_709","base.co","MADRID / Cundinamarca","25430","250030"
"state_co_710","base.co","MANTA / Cundinamarca","25436","250830"
"state_co_711","base.co","MEDINA / Cundinamarca","25438","251428"
"state_co_712","base.co","MOSQUERA / Cundinamarca","25473","250047"
"state_co_713","base.co","NARIÑO / Cundinamarca","25483","252830"
"state_co_714","base.co","NEMOCÓN / Cundinamarca","25486","251038"
"state_co_715","base.co","NILO / Cundinamarca","25488","252401"
"state_co_716","base.co","NIMAIMA / Cundinamarca","25489","253637"
"state_co_717","base.co","NOCAIMA / Cundinamarca","25491","253627"
"state_co_718","base.co","VENECIA / Cundinamarca","25506","252030"
"state_co_719","base.co","PACHO / Cundinamarca","25513","254007"
"state_co_720","base.co","PAIME / Cundinamarca","25518","254040"
"state_co_721","base.co","PANDI / Cundinamarca","25524","252010"
"state_co_722","base.co","PARATEBUENO / Cundinamarca","25530","251407"
"state_co_723","base.co","PASCA / Cundinamarca","25535","252201"
"state_co_724","base.co","PUERTO SALGAR / Cundinamarca","25572","253480"
"state_co_725","base.co","PULÍ / Cundinamarca","25580","252801"
"state_co_726","base.co","QUEBRADANEGRA / Cundinamarca","25592","253427"
"state_co_727","base.co","QUETAME / Cundinamarca","25594","251847"
"state_co_728","base.co","QUIPILE / Cundinamarca","25596","253030"
"state_co_729","base.co","APULO / Cundinamarca","25599","252657"
"state_co_730","base.co","RICAURTE / Cundinamarca","25612","252417"
"state_co_731","base.co","SAN ANTONIO DEL TEQUENDAMA / Cundinamarca","25645","252627"
"state_co_732","base.co","SAN BERNARDO / Cundinamarca","25649","252020"
"state_co_733","base.co","SAN CAYETANO / Cundinamarca","25653","254050"
"state_co_734","base.co","SAN FRANCISCO / Cundinamarca","25658","253607"
"state_co_735","base.co","SAN JUAN DE RÍO SECO / Cundinamarca","25662","253257"
"state_co_736","base.co","SASAIMA / Cundinamarca","25718","253407"
"state_co_737","base.co","SESQUILÉ / Cundinamarca","25736","251057"
"state_co_738","base.co","SIBATÉ / Cundinamarca","25740","250078"
"state_co_739","base.co","SILVANIA / Cundinamarca","25743","252247"
"state_co_740","base.co","SIMIJACA / Cundinamarca","25745","250640"
"state_co_741","base.co","SOACHA / Cundinamarca","25754","250051"
"state_co_742","base.co","SOPÓ / Cundinamarca","25758","251001"
"state_co_743","base.co","SUBACHOQUE / Cundinamarca","25769","250220"
"state_co_744","base.co","SUESCA / Cundinamarca","25772","251047"
"state_co_745","base.co","SUPATÁ / Cundinamarca","25777","253660"
"state_co_746","base.co","SUSA / Cundinamarca","25779","250630"
"state_co_747","base.co","SUTATAUSA / Cundinamarca","25781","250440"
"state_co_748","base.co","TABIO / Cundinamarca","25785","250237"
"state_co_749","base.co","TAUSA / Cundinamarca","25793","250418"
"state_co_750","base.co","TENA / Cundinamarca","25797","252610"
"state_co_751","base.co","TENJO / Cundinamarca","25799","250207"
"state_co_752","base.co","TIBACUY / Cundinamarca","25805","252237"
"state_co_753","base.co","TIBIRITA / Cundinamarca","25807","250827"
"state_co_754","base.co","TOCAIMA / Cundinamarca","25815","252848"
"state_co_755","base.co","TOCANCIPÁ / Cundinamarca","25817","251010"
"state_co_756","base.co","TOPAIPÍ / Cundinamarca","25823","253827"
"state_co_757","base.co","UBALÁ / Cundinamarca","25839","251267"
"state_co_758","base.co","UBAQUE / Cundinamarca","25841","251607"
"state_co_759","base.co","VILLA DE SAN DIEGO DE UBATE / Cundinamarca","25843","250430"
"state_co_760","base.co","UNE / Cundinamarca","25845","251810"
"state_co_761","base.co","ÚTICA / Cundinamarca","25851","253437"
"state_co_762","base.co","VERGARA / Cundinamarca","25862","253650"
"state_co_763","base.co","VIANÍ / Cundinamarca","25867","253230"
"state_co_764","base.co","VILLAGÓMEZ / Cundinamarca","25871","254030"
"state_co_765","base.co","VILLAPINZÓN / Cundinamarca","25873","250818"
"state_co_766","base.co","VILLETA / Cundinamarca","25875","253410"
"state_co_767","base.co","VIOTÁ / Cundinamarca","25878","252667"
"state_co_768","base.co","YACOPÍ / Cundinamarca","25885","253840"
"state_co_769","base.co","ZIPACÓN / Cundinamarca","25898","253010"
"state_co_770","base.co","ZIPAQUIRÁ / Cundinamarca","25899","250257"
"state_co_771","base.co","QUIBDÓ / Chocó","27001","270007"
"state_co_772","base.co","ACANDÍ / Chocó","27006","278010"
"state_co_773","base.co","ALTO BAUDO / Chocó","27025","276078"
"state_co_774","base.co","ATRATO / Chocó","27050","272017"
"state_co_775","base.co","BAGADÓ / Chocó","27073","271050"
"state_co_776","base.co","BAHÍA SOLANO / Chocó","27075","276030"
"state_co_777","base.co","BAJO BAUDÓ / Chocó","27077","275038"
"state_co_778","base.co","BELÉN DE BAJIRÁ / Chocó","27086",""
"state_co_779","base.co","BOJAYA / Chocó","27099","277050"
"state_co_780","base.co","EL CANTÓN DEL SAN PABLO / Chocó","27135","272048"
"state_co_781","base.co","CARMEN DEL DARIEN / Chocó","27150","277038"
"state_co_782","base.co","CÉRTEGUI / Chocó","27160","272020"
"state_co_783","base.co","CONDOTO / Chocó","27205","273037"
"state_co_784","base.co","EL CARMEN DE ATRATO / Chocó","27245","271017"
"state_co_785","base.co","EL LITORAL DEL SAN JUAN / Chocó","27250","275058"
"state_co_786","base.co","ISTMINA / Chocó","27361","274017"
"state_co_787","base.co","JURADÓ / Chocó","27372","276018"
"state_co_788","base.co","LLORÓ / Chocó","27413","271037"
"state_co_789","base.co","MEDIO ATRATO / Chocó","27425","270070"
"state_co_790","base.co","MEDIO BAUDÓ / Chocó","27430","275010"
"state_co_791","base.co","MEDIO SAN JUAN / Chocó","27450","274039"
"state_co_792","base.co","NÓVITA / Chocó","27491","273058"
"state_co_793","base.co","NUQUÍ / Chocó","27495","276050"
"state_co_794","base.co","RÍO IRO / Chocó","27580","273010"
"state_co_795","base.co","RÍO QUITO / Chocó","27600","272050"
"state_co_796","base.co","RIOSUCIO / Chocó","27615","277010"
"state_co_797","base.co","SAN JOSÉ DEL PALMAR / Chocó","27660","273077"
"state_co_798","base.co","SIPÍ / Chocó","27745","274050"
"state_co_799","base.co","TADÓ / Chocó","27787","271077"
"state_co_800","base.co","UNGUÍA / Chocó","27800","278037"
"state_co_801","base.co","UNIÓN PANAMERICANA / Chocó","27810","272037"
"state_co_802","base.co","NEIVA / Huila","41001","410003"
"state_co_803","base.co","ACEVEDO / Huila","41006","417079"
"state_co_804","base.co","AGRADO / Huila","41013","414040"
"state_co_805","base.co","AIPE / Huila","41016","411007"
"state_co_806","base.co","ALGECIRAS / Huila","41020","413040"
"state_co_807","base.co","ALTAMIRA / Huila","41026","416027"
"state_co_808","base.co","BARAYA / Huila","41078","411060"
"state_co_809","base.co","CAMPOALEGRE / Huila","41132","413028"
"state_co_810","base.co","COLOMBIA / Huila","41206","411087"
"state_co_811","base.co","ELÍAS / Huila","41244","417007"
"state_co_812","base.co","GARZÓN / Huila","41298","414027"
"state_co_813","base.co","GIGANTE / Huila","41306","414008"
"state_co_814","base.co","GUADALUPE / Huila","41319","416048"
"state_co_815","base.co","HOBO / Huila","41349","413067"
"state_co_816","base.co","IQUIRA / Huila","41357","412060"
"state_co_817","base.co","ISNOS / Huila","41359","418049"
"state_co_818","base.co","LA ARGENTINA / Huila","41378","415080"
"state_co_819","base.co","LA PLATA / Huila","41396","416067"
"state_co_820","base.co","NÁTAGA / Huila","41483","415027"
"state_co_821","base.co","OPORAPA / Huila","41503","418007"
"state_co_822","base.co","PAICOL / Huila","41518","415047"
"state_co_823","base.co","PALERMO / Huila","41524","412008"
"state_co_824","base.co","PALESTINA / Huila","41530","417060"
"state_co_825","base.co","PITAL / Huila","41548","414068"
"state_co_826","base.co","PITALITO / Huila","41551","417038"
"state_co_827","base.co","RIVERA / Huila","41615","413008"
"state_co_828","base.co","SALADOBLANCO / Huila","41660","418028"
"state_co_829","base.co","SAN AGUSTÍN / Huila","41668","418077"
"state_co_830","base.co","SANTA MARÍA / Huila","41676","412020"
"state_co_831","base.co","SUAZA / Huila","41770","416087"
"state_co_832","base.co","TARQUI / Huila","41791","416001"
"state_co_833","base.co","TESALIA / Huila","41797","415008"
"state_co_834","base.co","TELLO / Huila","41799","411048"
"state_co_835","base.co","TERUEL / Huila","41801","412047"
"state_co_836","base.co","TIMANÁ / Huila","41807","417018"
"state_co_837","base.co","VILLAVIEJA / Huila","41872","411027"
"state_co_838","base.co","YAGUARÁ / Huila","41885","412080"
"state_co_839","base.co","RIOHACHA / La Guajira","44001","440007"
"state_co_840","base.co","ALBANIA / La Guajira","44035","443007"
"state_co_841","base.co","BARRANCAS / La Guajira","44078","443049"
"state_co_842","base.co","DIBULLA / La Guajira","44090","446007"
"state_co_843","base.co","DISTRACCIÓN / La Guajira","44098","444008"
"state_co_844","base.co","EL MOLINO / La Guajira","44110","444057"
"state_co_845","base.co","FONSECA / La Guajira","44279","444010"
"state_co_846","base.co","HATONUEVO / La Guajira","44378","443027"
"state_co_847","base.co","LA JAGUA DEL PILAR / La Guajira","44420","445040"
"state_co_848","base.co","MAICAO / La Guajira","44430","442009"
"state_co_849","base.co","MANAURE / La Guajira","44560","441009"
"state_co_850","base.co","SAN JUAN DEL CESAR / La Guajira","44650","444037"
"state_co_851","base.co","URIBIA / La Guajira","44847","441048"
"state_co_852","base.co","URUMITA / La Guajira","44855","445027"
"state_co_853","base.co","VILLANUEVA / La Guajira","44874","445007"
"state_co_854","base.co","SANTA MARTA / Magdalena","47001","470009"
"state_co_855","base.co","ALGARROBO / Magdalena","47030","472047"
"state_co_856","base.co","ARACATACA / Magdalena","47053","472007"
"state_co_857","base.co","ARIGUANÍ / Magdalena","47058","475017"
"state_co_858","base.co","CERRO SAN ANTONIO / Magdalena","47161","476020"
"state_co_859","base.co","CHIBOLO / Magdalena","47170","476067"
"state_co_860","base.co","CIÉNAGA / Magdalena","47189","478007"
"state_co_861","base.co","CONCORDIA / Magdalena","47205","476037"
"state_co_862","base.co","EL BANCO / Magdalena","47245","473047"
"state_co_863","base.co","EL PIÑON / Magdalena","47258","476007"
"state_co_864","base.co","EL RETÉN / Magdalena","47268","478067"
"state_co_865","base.co","FUNDACIÓN / Magdalena","47288","472028"
"state_co_866","base.co","GUAMAL / Magdalena","47318","473029"
"state_co_867","base.co","NUEVA GRANADA / Magdalena","47460","475020"
"state_co_868","base.co","PEDRAZA / Magdalena","47541","476047"
"state_co_869","base.co","PIJIÑO DEL CARMEN / Magdalena","47545","474048"
"state_co_870","base.co","PIVIJAY / Magdalena","47551","477050"
"state_co_871","base.co","PLATO / Magdalena","47555","475030"
"state_co_872","base.co","PUEBLOVIEJO / Magdalena","47570","478048"
"state_co_873","base.co","REMOLINO / Magdalena","47605","477020"
"state_co_874","base.co","SABANAS DE SAN ANGEL / Magdalena","47660","475008"
"state_co_875","base.co","SALAMINA / Magdalena","47675","477047"
"state_co_876","base.co","SAN SEBASTIÁN DE BUENAVISTA / Magdalena","47692","473001"
"state_co_877","base.co","SAN ZENÓN / Magdalena","47703","474067"
"state_co_878","base.co","SANTA ANA / Magdalena","47707","474028"
"state_co_879","base.co","SANTA BÁRBARA DE PINTO / Magdalena","47720","474007"
"state_co_880","base.co","SITIONUEVO / Magdalena","47745","477009"
"state_co_881","base.co","TENERIFE / Magdalena","47798","475057"
"state_co_882","base.co","ZAPAYÁN / Magdalena","47960","476058"
"state_co_883","base.co","ZONA BANANERA / Magdalena","47980","478020"
"state_co_884","base.co","VILLAVICENCIO / Meta","50001","500004"
"state_co_885","base.co","ACACÍAS / Meta","50006","507008"
"state_co_886","base.co","BARRANCA DE UPÍA / Meta","50110","501001"
"state_co_887","base.co","CABUYARO / Meta","50124","501017"
"state_co_888","base.co","CASTILLA LA NUEVA / Meta","50150","507048"
"state_co_889","base.co","CUBARRAL / Meta","50223","506001"
"state_co_890","base.co","CUMARAL / Meta","50226","501028"
"state_co_891","base.co","EL CALVARIO / Meta","50245","501041"
"state_co_892","base.co","EL CASTILLO / Meta","50251","506047"
"state_co_893","base.co","EL DORADO / Meta","50270","506027"
"state_co_894","base.co","FUENTE DE ORO / Meta","50287","504027"
"state_co_895","base.co","GRANADA / Meta","50313","504001"
"state_co_896","base.co","GUAMAL / Meta","50318","507051"
"state_co_897","base.co","MAPIRIPÁN / Meta","50325","503021"
"state_co_898","base.co","MESETAS / Meta","50330","505008"
"state_co_899","base.co","LA MACARENA / Meta","50350","505021"
"state_co_900","base.co","URIBE / Meta","50370","505048"
"state_co_901","base.co","LEJANÍAS / Meta","50400","506068"
"state_co_902","base.co","PUERTO CONCORDIA / Meta","50450","503041"
"state_co_903","base.co","PUERTO GAITÁN / Meta","50568","502048"
"state_co_904","base.co","PUERTO LÓPEZ / Meta","50573","502008"
"state_co_905","base.co","PUERTO LLERAS / Meta","50577","503008"
"state_co_906","base.co","PUERTO RICO / Meta","50590","503061"
"state_co_907","base.co","RESTREPO / Meta","50606","501038"
"state_co_908","base.co","SAN CARLOS DE GUAROA / Meta","50680","507019"
"state_co_909","base.co","SAN JUAN DE ARAMA / Meta","50683","504047"
"state_co_910","base.co","SAN JUANITO / Meta","50686","501057"
"state_co_911","base.co","SAN MARTÍN / Meta","50689","507028"
"state_co_912","base.co","VISTAHERMOSA / Meta","50711","504068"
"state_co_913","base.co","PASTO / Nariño","52001","520004"
"state_co_914","base.co","ALBÁN / Nariño","52019","520557"
"state_co_915","base.co","ALDANA / Nariño","52022","524540"
"state_co_916","base.co","ANCUYÁ / Nariño","52036","526001"
"state_co_917","base.co","ARBOLEDA / Nariño","52051","520577"
"state_co_918","base.co","BARBACOAS / Nariño","52079","528078"
"state_co_919","base.co","BELÉN / Nariño","52083","521080"
"state_co_920","base.co","BUESACO / Nariño","52110","520509"
"state_co_921","base.co","COLÓN / Nariño","52203","521060"
"state_co_922","base.co","CONSACA / Nariño","52207","522547"
"state_co_923","base.co","CONTADERO / Nariño","52210","523087"
"state_co_924","base.co","CÓRDOBA / Nariño","52215","524009"
"state_co_925","base.co","CUASPUD / Nariño","52224","524567"
"state_co_926","base.co","CUMBAL / Nariño","52227","525001"
"state_co_927","base.co","CUMBITARA / Nariño","52233","526560"
"state_co_928","base.co","CHACHAGÜÍ / Nariño","52240","522007"
"state_co_929","base.co","EL CHARCO / Nariño","52250","527529"
"state_co_930","base.co","EL PEÑOL / Nariño","52254","522088"
"state_co_931","base.co","EL ROSARIO / Nariño","52256","527039"
"state_co_932","base.co","EL TABLÓN DE GÓMEZ / Nariño","52258","520530"
"state_co_933","base.co","EL TAMBO / Nariño","52260","522068"
"state_co_934","base.co","FUNES / Nariño","52287","523527"
"state_co_935","base.co","GUACHUCAL / Nariño","52317","524587"
"state_co_936","base.co","GUAITARILLA / Nariño","52320","525501"
"state_co_937","base.co","GUALMATÁN / Nariño","52323","524507"
"state_co_938","base.co","ILES / Nariño","52352","523067"
"state_co_939","base.co","IMUÉS / Nariño","52354","523027"
"state_co_940","base.co","IPIALES / Nariño","52356","524069"
"state_co_941","base.co","LA CRUZ / Nariño","52378","521020"
"state_co_942","base.co","LA FLORIDA / Nariño","52381","522048"
"state_co_943","base.co","LA LLANADA / Nariño","52385","526507"
"state_co_944","base.co","LA TOLA / Nariño","52390","527547"
"state_co_945","base.co","LA UNIÓN / Nariño","52399","521520"
"state_co_946","base.co","LEIVA / Nariño","52405","527060"
"state_co_947","base.co","LINARES / Nariño","52411","522501"
"state_co_948","base.co","LOS ANDES / Nariño","52418","526520"
"state_co_949","base.co","MAGÜI / Nariño","52427","528008"
"state_co_950","base.co","MALLAMA / Nariño","52435","525068"
"state_co_951","base.co","MOSQUERA / Nariño","52473","527580"
"state_co_952","base.co","NARIÑO / Nariño","52480","522027"
"state_co_953","base.co","OLAYA HERRERA / Nariño","52490","527567"
"state_co_954","base.co","OSPINA / Nariño","52506","523040"
"state_co_955","base.co","FRANCISCO PIZARRO / Nariño","52520","528560"
"state_co_956","base.co","POLICARPA / Nariño","52540","527007"
"state_co_957","base.co","POTOSÍ / Nariño","52560","524038"
"state_co_958","base.co","PROVIDENCIA / Nariño","52565","526027"
"state_co_959","base.co","PUERRES / Nariño","52573","523540"
"state_co_960","base.co","PUPIALES / Nariño","52585","524527"
"state_co_961","base.co","RICAURTE / Nariño","52612","525038"
"state_co_962","base.co","ROBERTO PAYÁN / Nariño","52621","528039"
"state_co_963","base.co","SAMANIEGO / Nariño","52678","526057"
"state_co_964","base.co","SANDONÁ / Nariño","52683","522520"
"state_co_965","base.co","SAN BERNARDO / Nariño","52685","521001"
"state_co_966","base.co","SAN LORENZO / Nariño","52687","521548"
"state_co_967","base.co","SAN PABLO / Nariño","52693","521048"
"state_co_968","base.co","SAN PEDRO DE CARTAGO / Nariño","52694","521501"
"state_co_969","base.co","SANTA BÁRBARA / Nariño","52696","527508"
"state_co_970","base.co","SANTACRUZ / Nariño","52699","525579"
"state_co_971","base.co","SAPUYES / Nariño","52720","525550"
"state_co_972","base.co","TAMINANGO / Nariño","52786","521569"
"state_co_973","base.co","TANGUA / Nariño","52788","523507"
"state_co_974","base.co","TUMACO / Nariño","52835","528538"
"state_co_975","base.co","TÚQUERRES / Nariño","52838","525529"
"state_co_976","base.co","YACUANQUER / Nariño","52885","523007"
"state_co_977","base.co","CÚCUTA / Norte de Santander","54001","540004"
"state_co_978","base.co","ABREGO / Norte de Santander","54003","546077"
"state_co_979","base.co","ARBOLEDAS / Norte de Santander","54051","544557"
"state_co_980","base.co","BOCHALEMA / Norte de Santander","54099","543010"
"state_co_981","base.co","BUCARASICA / Norte de Santander","54109","545557"
"state_co_982","base.co","CÁCOTA / Norte de Santander","54125","544017"
"state_co_983","base.co","CACHIRÁ / Norte de Santander","54128","546038"
"state_co_984","base.co","CHINÁCOTA / Norte de Santander","54172","541070"
"state_co_985","base.co","CHITAGÁ / Norte de Santander","54174","544037"
"state_co_986","base.co","CONVENCIÓN / Norte de Santander","54206","547050"
"state_co_987","base.co","CUCUTILLA / Norte de Santander","54223","544527"
"state_co_988","base.co","DURANIA / Norte de Santander","54239","544517"
"state_co_989","base.co","EL CARMEN / Norte de Santander","54245","547077"
"state_co_990","base.co","EL TARRA / Norte de Santander","54250","548050"
"state_co_991","base.co","EL ZULIA / Norte de Santander","54261","545518"
"state_co_992","base.co","GRAMALOTE / Norte de Santander","54313","545050"
"state_co_993","base.co","HACARÍ / Norte de Santander","54344","546510"
"state_co_994","base.co","HERRÁN / Norte de Santander","54347","542017"
"state_co_995","base.co","LABATECA / Norte de Santander","54377","542050"
"state_co_996","base.co","LA ESPERANZA / Norte de Santander","54385","546058"
"state_co_997","base.co","LA PLAYA / Norte de Santander","54398","546537"
"state_co_998","base.co","LOS PATIOS / Norte de Santander","54405","541017"
"state_co_999","base.co","LOURDES / Norte de Santander","54418","545077"
"state_co_1000","base.co","MUTISCUA / Norte de Santander","54480","544070"
"state_co_1001","base.co","OCAÑA / Norte de Santander","54498","546551"
"state_co_1002","base.co","PAMPLONA / Norte de Santander","54518","543050"
"state_co_1003","base.co","PAMPLONITA / Norte de Santander","54520","543037"
"state_co_1004","base.co","PUERTO SANTANDER / Norte de Santander","54553","548030"
"state_co_1005","base.co","RAGONVALIA / Norte de Santander","54599","541057"
"state_co_1006","base.co","SALAZAR / Norte de Santander","54660","544570"
"state_co_1007","base.co","SAN CALIXTO / Norte de Santander","54670","547018"
"state_co_1008","base.co","SAN CAYETANO / Norte de Santander","54673","545010"
"state_co_1009","base.co","SANTIAGO / Norte de Santander","54680","545037"
"state_co_1010","base.co","SARDINATA / Norte de Santander","54720","545537"
"state_co_1011","base.co","SILOS / Norte de Santander","54743","544058"
"state_co_1012","base.co","TEORAMA / Norte de Santander","54800","547037"
"state_co_1013","base.co","TIBÚ / Norte de Santander","54810","548017"
"state_co_1014","base.co","TOLEDO / Norte de Santander","54820","542037"
"state_co_1015","base.co","VILLA CARO / Norte de Santander","54871","546010"
"state_co_1016","base.co","VILLA DEL ROSARIO / Norte de Santander","54874","541030"
"state_co_1017","base.co","ARMENIA / Quindio","63001","630004"
"state_co_1018","base.co","BUENAVISTA / Quindio","63111","632040"
"state_co_1019","base.co","CALARCA / Quindio","63130","632008"
"state_co_1020","base.co","CIRCASIA / Quindio","63190","631001"
"state_co_1021","base.co","CÓRDOBA / Quindio","63212","632027"
"state_co_1022","base.co","FILANDIA / Quindio","63272","634001"
"state_co_1023","base.co","GÉNOVA / Quindio","63302","632080"
"state_co_1024","base.co","LA TEBAIDA / Quindio","63401","633027"
"state_co_1025","base.co","MONTENEGRO / Quindio","63470","633001"
"state_co_1026","base.co","PIJAO / Quindio","63548","632060"
"state_co_1027","base.co","QUIMBAYA / Quindio","63594","634027"
"state_co_1028","base.co","SALENTO / Quindio","63690","631028"
"state_co_1029","base.co","PEREIRA / Risaralda","66001","660004"
"state_co_1030","base.co","APÍA / Risaralda","66045","663037"
"state_co_1031","base.co","BALBOA / Risaralda","66075","662017"
"state_co_1032","base.co","BELÉN DE UMBRÍA / Risaralda","66088","664047"
"state_co_1033","base.co","DOSQUEBRADAS / Risaralda","66170","661007"
"state_co_1034","base.co","GUÁTICA / Risaralda","66318","664017"
"state_co_1035","base.co","LA CELIA / Risaralda","66383","662030"
"state_co_1036","base.co","LA VIRGINIA / Risaralda","66400","662007"
"state_co_1037","base.co","MARSELLA / Risaralda","66440","661048"
"state_co_1038","base.co","MISTRATÓ / Risaralda","66456","664020"
"state_co_1039","base.co","PUEBLO RICO / Risaralda","66572","663017"
"state_co_1040","base.co","QUINCHÍA / Risaralda","66594","664008"
"state_co_1041","base.co","SANTA ROSA DE CABAL / Risaralda","66682","661027"
"state_co_1042","base.co","SANTUARIO / Risaralda","66687","663007"
"state_co_1043","base.co","BUCARAMANGA / Santander","68001","680001"
"state_co_1044","base.co","AGUADA / Santander","68013","685527"
"state_co_1045","base.co","ALBANIA / Santander","68020","684537"
"state_co_1046","base.co","ARATOCA / Santander","68051","682051"
"state_co_1047","base.co","BARBOSA / Santander","68077","684517"
"state_co_1048","base.co","BARICHARA / Santander","68079","684041"
"state_co_1049","base.co","BARRANCABERMEJA / Santander","68081","687038"
"state_co_1050","base.co","BETULIA / Santander","68092","686508"
"state_co_1051","base.co","BOLÍVAR / Santander","68101","685007"
"state_co_1052","base.co","CABRERA / Santander","68121","683507"
"state_co_1053","base.co","CALIFORNIA / Santander","68132","680517"
"state_co_1054","base.co","CAPITANEJO / Santander","68147","681547"
